FIX	NS	NF	LT	NUC	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
0.0	2.04	2.02	2.0	5.0	
