FIX	NS	ND	NF	Entrophy	LA	LD	LT	NDEV	AGE	NUC	EXP	REXP	SEXP
0	2	0	0	0	7	5	0	3	1	0	1	7	0	
0	2	0	0	0	7	5	0	3	1	0	1	7	0	
0	4	0	0	0	8	5	0	3	1	0	1	7	0	
0	4	0	0	0	8	5	0	3	1	0	1	7	0	
0	4	0	0	0	8	5	0	3	1	0	1	7	0	
0	4	0	0	0	8	5	0	3	1	0	1	7	0	
0	4	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	6	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	8	5	0	3	1	0	1	7	0	
0	7	0	0	0	9	5	0	3	1	0	1	7	0	
0	7	0	0	0	9	5	0	3	1	0	1	7	0	
0	7	0	0	0	9	5	0	3	1	0	1	7	0	
0	7	0	0	0	9	5	0	3	1	0	1	7	0	
0	7	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	8	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	9	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	10	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	11	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	12	5	0	3	1	0	1	7	0	
0	9	0	0	0	13	5	0	3	1	0	1	7	0	
0	9	0	0	0	13	5	0	3	1	0	1	7	0	
0	9	0	0	0	15	5	0	3	1	0	1	7	0	
0	9	0	0	0	15	5	0	3	1	0	1	7	0	
0	9	0	0	0	15	5	0	3	1	0	1	7	0	
0	9	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	10	0	0	0	15	5	0	3	1	0	1	7	0	
0	11	0	0	0	15	5	0	3	1	0	1	7	0	
0	11	0	0	0	15	5	0	3	1	0	1	7	0	
0	11	0	0	0	15	5	0	3	1	0	1	7	0	
0	11	0	0	0	15	5	0	3	1	0	1	7	0	
0	12	0	0	0	16	5	0	3	1	0	1	7	0	
0	12	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	16	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	17	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	19	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
0	13	0	0	0	20	5	0	3	1	0	1	7	0	
